             Date/Symbol         FXF          FXY        FXA        FXC
317  2016-10-31 00:00:00   -0.376797    -0.176087  -0.473785  -0.990361
318  2016-11-07 00:00:00   -0.683235    -0.391975  -0.603713    -1.0612
319  2016-11-14 00:00:00   -0.997294    -0.605269  -0.812419   -1.04535
320  2016-11-21 00:00:00     -1.0537    -0.726503  -0.718651   -1.05002
321  2016-11-28 00:00:00    -1.01559    -0.742063  -0.700506  -0.929776
322  2016-12-05 00:00:00    -1.12078    -0.824398  -0.694814  -0.877581
323  2016-12-12 00:00:00    -1.25952    -0.946281   -0.84715  -0.965196
324  2016-12-19 00:00:00    -1.26257    -0.920348  -0.969224   -1.06306
325  2016-12-26 00:00:00    -1.13298    -0.900899  -0.929878   -1.00994
326  2017-01-02 00:00:00    -1.12231    -0.909327  -0.844127  -0.908339
327  2017-01-09 00:00:00    -1.00187    -0.793928  -0.635572  -0.849619
328  2017-01-16 00:00:00   -0.914968    -0.791334  -0.581051  -0.955875
329  2017-01-23 00:00:00   -0.873805    -0.823101  -0.584079  -0.855209
330  2017-01-30 00:00:00   -0.777758     -0.70446  -0.452826  -0.797422
331  2017-02-06 00:00:00   -0.940886    -0.736876  -0.453657  -0.829114
332  2017-02-13 00:00:00   -0.934788    -0.716778  -0.457701  -0.836568
333  2017-02-20 00:00:00    -1.00492    -0.675935  -0.448604  -0.843094
334  2017-02-27 00:00:00    -1.03236    -0.765402  -0.539544  -0.985702
335  2017-03-06 00:00:00    -1.04761    -0.807542  -0.580238   -1.02671
336  2017-03-13 00:00:00   -0.879904    -0.706406  -0.418463  -0.964264
337  2017-03-20 00:00:00   -0.773185    -0.633146   -0.49935  -0.986633
338  2017-03-27 00:00:00   -0.930214    -0.641575  -0.482163  -0.947485
339  2017-04-03 00:00:00    -1.04456    -0.637036  -0.628769   -1.00248
340  2017-04-10 00:00:00   -0.995771    -0.527472  -0.551569  -0.961468
341  2017-04-17 00:00:00   -0.895149    -0.526175  -0.580913   -1.05468
342  2017-04-24 00:00:00   -0.852461    -0.650003  -0.629479   -1.12365
343  2017-05-01 00:00:00   -0.747266    -0.700571  -0.702327   -1.13111
344  2017-05-08 00:00:00    -0.95918    -0.742711  -0.727291   -1.15627
345  2017-05-15 00:00:00   -0.530778    -0.638981  -0.660461    -1.0584
346  2017-05-22 00:00:00   -0.559745    -0.641575  -0.668563   -1.03137
347  2017-05-29 00:00:00   -0.382895    -0.598786  -0.680713   -1.04908
348  2017-06-05 00:00:00   -0.483517    -0.592951  -0.578877   -1.03417
349  2017-06-12 00:00:00   -0.556696    -0.623422  -0.483627  -0.912068
350  2017-06-19 00:00:00   -0.491139    -0.643519  -0.535306   -0.93537
351  2017-06-26 00:00:00   -0.334109    -0.705757  -0.418779  -0.775052
352  2017-07-03 00:00:00   -0.411862    -0.774478  -0.509974  -0.730312
353  2017-07-10 00:00:00   -0.411862    -0.710295   -0.27327  -0.597957
354  2017-07-17 00:00:00   -0.126768    -0.637684  -0.180996  -0.533644
355  2017-07-24 00:00:00   -0.498763      -0.6124  -0.105961  -0.475854
356  2017-07-31 00:00:00   -0.571941    -0.618235  -0.170857  -0.597957
357  2017-08-07 00:00:00   -0.390519    -0.535251  -0.199028  -0.617532
358  2017-08-14 00:00:00   -0.462173     -0.53979  -0.156406  -0.556013
359  2017-08-21 00:00:00    -0.31429    -0.548218  -0.150318  -0.498224
360  2017-08-28 00:00:00   -0.453025    -0.598137  -0.126978  -0.442298
361  2017-09-04 00:00:00    -0.15726    -0.469772 -0.0331358  -0.293166
362  2017-09-11 00:00:00    -0.38442    -0.630553 -0.0879729   -0.32206
363  2017-09-18 00:00:00   -0.555172    -0.691494  -0.121483  -0.414336
364  2017-09-25 00:00:00   -0.526205     -0.71613  -0.247403  -0.497293
365  2017-10-02 00:00:00    -0.68171    -0.723261   -0.32255  -0.533644
366  2017-10-09 00:00:00   -0.625302    -0.685011  -0.195172  -0.499436
367  2017-10-16 00:00:00   -0.786905    -0.765402  -0.266306  -0.580535
368  2017-10-23 00:00:00   -0.982049    -0.774478  -0.410602  -0.697985
369  2017-10-30 00:00:00    -1.02474    -0.795872  -0.436007  -0.662563
370  2017-11-06 00:00:00   -0.954607    -0.767347  -0.418728  -0.615957
371  2017-11-13 00:00:00   -0.847888    -0.696681  -0.512279  -0.665361
372  2017-11-20 00:00:00   -0.719824    -0.673342   -0.46652  -0.633666
373  2017-11-27 00:00:00   -0.678661    -0.697329  -0.473637  -0.626208
